transaction_id,user_id,date,category,amount,payment_method,merchant,description
txn_2636193,user_14,2024-08-01,Dining,-192.56,Credit Card,Hospital,Dining payment at Hospital
txn_4734199,user_20,2024-08-28,Healthcare,-235.84,Transfer,Hospital,Healthcare payment at Hospital
txn_1231327,user_11,2024-08-20,Utilities,-199.98,Cash,Walmart,Utilities payment at Walmart
txn_9594669,user_15,2024-05-07,Transport,-339.91,Cash,Starbucks,Transport payment at Starbucks
txn_2572136,user_17,2023-12-24,Savings Transfer,-125.41,Credit Card,Uber,Savings Transfer payment at Uber
txn_3961257,user_9,2023-01-19,Groceries,-381.19,Cash,Netflix,Groceries payment at Netflix
txn_3944112,user_4,2024-02-06,Interest,1276.74,Credit Card,Local Grocery,Interest payment at Local Grocery
txn_8751325,user_16,2023-03-03,Utilities,-85.37,Transfer,Local Grocery,Utilities payment at Local Grocery
txn_6269817,user_9,2024-02-01,Entertainment,-227.25,Debit Card,School,Entertainment payment at School
txn_5168413,user_12,2024-09-09,Rent,-355.23,Transfer,Electric Company,Rent payment at Electric Company
txn_7316729,user_13,2024-06-03,Salary,1537.11,Debit Card,Uber,Salary payment at Uber
txn_1450474,user_9,2024-10-21,Savings Transfer,-62.89,Credit Card,Starbucks,Savings Transfer payment at Starbucks
txn_6345268,user_18,2023-07-14,Dining,-9.0,Debit Card,School,Dining payment at School
txn_8865042,user_3,2023-09-10,Healthcare,-260.94,Credit Card,Netflix,Healthcare payment at Netflix
txn_9551601,user_11,2024-01-04,Interest,3910.71,Debit Card,Hospital,Interest payment at Hospital
txn_1642083,user_18,2023-10-30,Dining,-140.01,Debit Card,Hospital,Dining payment at Hospital
txn_3838520,user_5,2024-05-19,Interest,4021.4,Cash,School,Interest payment at School
txn_4012434,user_14,2023-07-25,Transport,-81.08,Credit Card,Amazon,Transport payment at Amazon
txn_2772979,user_16,2024-08-22,Dining,-206.65,Transfer,Uber,Dining payment at Uber
txn_5865371,user_7,2024-05-28,Salary,1409.91,Debit Card,Electric Company,Salary payment at Electric Company
txn_9145754,user_1,2024-08-10,Savings Transfer,-140.82,Cash,Hospital,Savings Transfer payment at Hospital
txn_3922575,user_16,2024-12-30,Education,-383.51,Credit Card,Netflix,Education payment at Netflix
txn_6913823,user_6,2023-08-22,Savings Transfer,-359.0,Cash,Starbucks,Savings Transfer payment at Starbucks
txn_3091179,user_7,2024-12-10,Transport,-377.2,Credit Card,School,Transport payment at School
txn_5210378,user_19,2024-11-20,Rent,-368.22,Transfer,Hospital,Rent payment at Hospital
txn_2328042,user_7,2024-12-24,Dining,-163.9,Transfer,Netflix,Dining payment at Netflix
txn_9234093,user_2,2023-07-10,Entertainment,-481.3,Credit Card,Amazon,Entertainment payment at Amazon
txn_3242342,user_18,2024-05-10,Dining,-130.12,Credit Card,Uber,Dining payment at Uber
txn_4778857,user_14,2024-01-02,Bonus,4272.36,Debit Card,Walmart,Bonus payment at Walmart
txn_5041316,user_4,2023-07-25,Interest,3360.75,Debit Card,Starbucks,Interest payment at Starbucks
txn_8624769,user_20,2024-09-05,Salary,1537.17,Debit Card,Netflix,Salary payment at Netflix
txn_5111744,user_9,2023-10-20,Healthcare,-192.04,Credit Card,Amazon,Healthcare payment at Amazon
txn_8629396,user_17,2023-08-18,Groceries,-185.35,Transfer,Netflix,Groceries payment at Netflix
txn_6239988,user_18,2023-11-26,Transport,-50.03,Cash,Landlord,Transport payment at Landlord
txn_6196553,user_18,2023-01-26,Savings Transfer,-285.95,Cash,Electric Company,Savings Transfer payment at Electric Company
txn_1583102,user_9,2023-11-22,Healthcare,-418.16,Cash,Netflix,Healthcare payment at Netflix
txn_3015540,user_19,2023-07-18,Groceries,-363.44,Transfer,School,Groceries payment at School
txn_7202567,user_16,2024-09-01,Transport,-63.66,Debit Card,Uber,Transport payment at Uber
txn_3211896,user_12,2023-10-27,Interest,1711.69,Transfer,Electric Company,Interest payment at Electric Company
txn_4732919,user_5,2023-02-12,Interest,4985.13,Transfer,Local Grocery,Interest payment at Local Grocery
txn_4178905,user_20,2023-02-03,Dining,-110.49,Cash,Landlord,Dining payment at Landlord
txn_5255567,user_2,2023-06-07,Transport,-126.83,Transfer,School,Transport payment at School
txn_3719729,user_2,2024-07-12,Transport,-341.95,Transfer,Netflix,Transport payment at Netflix
txn_3850306,user_4,2024-05-31,Dining,-215.04,Credit Card,Amazon,Dining payment at Amazon
txn_7433514,user_1,2024-05-28,Entertainment,-34.0,Transfer,School,Entertainment payment at School
txn_5228927,user_1,2023-11-18,Groceries,-94.74,Cash,Electric Company,Groceries payment at Electric Company
txn_3675078,user_17,2023-11-13,Healthcare,-158.84,Transfer,Local Grocery,Healthcare payment at Local Grocery
txn_3453400,user_2,2024-05-03,Education,-485.43,Debit Card,Netflix,Education payment at Netflix
txn_1586382,user_17,2023-09-21,Healthcare,-374.48,Cash,Uber,Healthcare payment at Uber
txn_1227640,user_13,2024-05-08,Dining,-472.32,Debit Card,Electric Company,Dining payment at Electric Company
txn_2818283,user_7,2023-05-15,Groceries,-337.52,Credit Card,Electric Company,Groceries payment at Electric Company
txn_5924869,user_15,2024-12-09,Rent,-335.95,Transfer,Netflix,Rent payment at Netflix
txn_4336265,user_7,2024-04-21,Savings Transfer,-172.24,Credit Card,Netflix,Savings Transfer payment at Netflix
txn_5560333,user_10,2024-12-13,Transport,-473.55,Credit Card,Amazon,Transport payment at Amazon
txn_7604409,user_15,2024-11-16,Groceries,-66.41,Credit Card,Uber,Groceries payment at Uber
txn_7331016,user_18,2023-06-30,Dining,-358.22,Credit Card,Netflix,Dining payment at Netflix
txn_7592772,user_7,2023-03-31,Utilities,-464.11,Credit Card,Starbucks,Utilities payment at Starbucks
txn_1143565,user_11,2023-02-10,Dining,-358.05,Cash,Uber,Dining payment at Uber
txn_8016973,user_7,2024-01-24,Transport,-487.7,Cash,Netflix,Transport payment at Netflix
txn_8054371,user_1,2024-09-30,Savings Transfer,-432.38,Cash,Netflix,Savings Transfer payment at Netflix
txn_9874725,user_8,2024-02-12,Rent,-415.79,Cash,Walmart,Rent payment at Walmart
txn_2887656,user_7,2024-02-14,Healthcare,-406.55,Debit Card,Amazon,Healthcare payment at Amazon
txn_5298995,user_5,2024-12-31,Interest,2618.7,Cash,Electric Company,Interest payment at Electric Company
txn_1090179,user_6,2023-08-18,Healthcare,-453.95,Credit Card,Amazon,Healthcare payment at Amazon
txn_9164098,user_19,2023-10-27,Utilities,-262.64,Credit Card,Electric Company,Utilities payment at Electric Company
txn_3927770,user_1,2024-08-13,Salary,4500.63,Cash,Starbucks,Salary payment at Starbucks
txn_4819341,user_20,2023-09-10,Education,-457.65,Credit Card,Netflix,Education payment at Netflix
txn_4866199,user_14,2023-10-09,Healthcare,-230.72,Transfer,Local Grocery,Healthcare payment at Local Grocery
txn_3485303,user_2,2024-08-01,Savings Transfer,-231.75,Debit Card,Netflix,Savings Transfer payment at Netflix
txn_3371915,user_6,2024-03-29,Savings Transfer,-16.21,Transfer,Starbucks,Savings Transfer payment at Starbucks
txn_6561155,user_17,2023-01-29,Groceries,-72.43,Debit Card,Hospital,Groceries payment at Hospital
txn_9403943,user_9,2024-01-25,Salary,4845.45,Debit Card,Netflix,Salary payment at Netflix
txn_8865410,user_13,2023-08-13,Interest,1262.65,Cash,Landlord,Interest payment at Landlord
txn_8500409,user_4,2023-03-21,Healthcare,-297.25,Debit Card,Landlord,Healthcare payment at Landlord
txn_2169838,user_8,2023-06-05,Savings Transfer,-435.77,Credit Card,Netflix,Savings Transfer payment at Netflix
txn_2949792,user_6,2023-08-07,Education,-300.83,Credit Card,Starbucks,Education payment at Starbucks
txn_4769836,user_14,2023-07-29,Healthcare,-338.28,Transfer,Hospital,Healthcare payment at Hospital
txn_6641298,user_4,2024-08-23,Dining,-398.54,Cash,Starbucks,Dining payment at Starbucks
txn_5025870,user_15,2023-12-28,Groceries,-54.32,Credit Card,Hospital,Groceries payment at Hospital
txn_9443675,user_18,2024-10-14,Groceries,-378.1,Credit Card,Uber,Groceries payment at Uber
txn_4269689,user_1,2024-11-08,Utilities,-133.26,Debit Card,School,Utilities payment at School
txn_7294242,user_5,2024-11-13,Education,-105.9,Cash,Netflix,Education payment at Netflix
txn_9051681,user_20,2023-05-10,Dining,-33.88,Debit Card,Amazon,Dining payment at Amazon
txn_9566495,user_16,2024-04-02,Healthcare,-330.69,Transfer,Amazon,Healthcare payment at Amazon
txn_2990785,user_18,2024-02-23,Education,-197.72,Debit Card,School,Education payment at School
txn_6796683,user_1,2023-12-05,Education,-356.25,Debit Card,Starbucks,Education payment at Starbucks
txn_9879067,user_14,2024-09-08,Transport,-56.99,Debit Card,Starbucks,Transport payment at Starbucks
txn_2308817,user_17,2024-01-13,Education,-209.02,Debit Card,Landlord,Education payment at Landlord
txn_5762757,user_14,2023-12-11,Savings Transfer,-189.16,Transfer,Landlord,Savings Transfer payment at Landlord
txn_9542645,user_4,2023-07-13,Savings Transfer,-161.42,Transfer,Local Grocery,Savings Transfer payment at Local Grocery
txn_4423849,user_14,2023-12-28,Groceries,-273.03,Transfer,Hospital,Groceries payment at Hospital
txn_6487931,user_19,2023-07-06,Groceries,-231.19,Debit Card,Walmart,Groceries payment at Walmart
txn_2351284,user_8,2024-12-13,Healthcare,-327.82,Debit Card,School,Healthcare payment at School
txn_6581702,user_12,2024-08-20,Bonus,4680.85,Transfer,Hospital,Bonus payment at Hospital
txn_6276222,user_15,2024-07-03,Entertainment,-126.98,Transfer,Electric Company,Entertainment payment at Electric Company
txn_6583051,user_18,2023-10-09,Entertainment,-251.62,Transfer,Landlord,Entertainment payment at Landlord
txn_6241355,user_1,2023-07-01,Bonus,1131.14,Transfer,Landlord,Bonus payment at Landlord
txn_5981796,user_10,2023-08-22,Dining,-133.91,Debit Card,Netflix,Dining payment at Netflix
txn_5902489,user_3,2024-12-17,Dining,-232.46,Transfer,Starbucks,Dining payment at Starbucks
txn_3081572,user_19,2023-12-07,Groceries,-176.04,Credit Card,Landlord,Groceries payment at Landlord
txn_6511524,user_5,2023-06-10,Healthcare,-57.36,Credit Card,Local Grocery,Healthcare payment at Local Grocery
txn_7759869,user_18,2024-01-25,Transport,-273.12,Debit Card,Amazon,Transport payment at Amazon
txn_1377021,user_3,2023-05-27,Groceries,-344.69,Debit Card,School,Groceries payment at School
txn_5836929,user_10,2023-04-02,Healthcare,-227.11,Debit Card,Electric Company,Healthcare payment at Electric Company
txn_2950910,user_8,2023-03-18,Dining,-397.85,Transfer,Netflix,Dining payment at Netflix
txn_5137357,user_5,2023-06-12,Transport,-364.11,Cash,Hospital,Transport payment at Hospital
txn_3720239,user_5,2023-09-26,Rent,-450.32,Credit Card,Amazon,Rent payment at Amazon
txn_4921141,user_18,2024-02-08,Dining,-341.27,Credit Card,Uber,Dining payment at Uber
txn_1316021,user_4,2023-06-22,Entertainment,-384.86,Debit Card,Starbucks,Entertainment payment at Starbucks
txn_1622969,user_8,2023-01-15,Groceries,-371.57,Cash,Hospital,Groceries payment at Hospital
txn_6261972,user_5,2024-10-13,Interest,4436.24,Credit Card,Electric Company,Interest payment at Electric Company
txn_5904919,user_8,2023-07-08,Dining,-265.29,Cash,Uber,Dining payment at Uber
txn_5250052,user_5,2024-06-02,Education,-49.2,Credit Card,Electric Company,Education payment at Electric Company
txn_3212327,user_18,2024-02-08,Dining,-451.77,Cash,Netflix,Dining payment at Netflix
txn_3715546,user_5,2023-10-23,Healthcare,-122.91,Transfer,Electric Company,Healthcare payment at Electric Company
txn_2068496,user_7,2024-03-14,Transport,-478.88,Cash,Electric Company,Transport payment at Electric Company
txn_4396222,user_13,2024-03-09,Healthcare,-320.77,Cash,School,Healthcare payment at School
txn_9853316,user_1,2024-06-22,Transport,-431.04,Cash,Netflix,Transport payment at Netflix
txn_9291011,user_13,2023-08-12,Utilities,-459.95,Cash,Netflix,Utilities payment at Netflix
txn_8368311,user_6,2023-05-02,Utilities,-248.64,Debit Card,Starbucks,Utilities payment at Starbucks
txn_4521278,user_4,2023-10-16,Savings Transfer,-36.43,Credit Card,Netflix,Savings Transfer payment at Netflix
txn_7406623,user_8,2024-11-17,Education,-224.82,Credit Card,Local Grocery,Education payment at Local Grocery
txn_5655603,user_5,2023-02-19,Groceries,-279.43,Transfer,Landlord,Groceries payment at Landlord
txn_9656994,user_7,2023-05-16,Savings Transfer,-283.17,Debit Card,Landlord,Savings Transfer payment at Landlord
txn_8147118,user_20,2023-06-05,Interest,2627.94,Cash,Uber,Interest payment at Uber
txn_2994259,user_3,2023-05-04,Education,-376.69,Transfer,Hospital,Education payment at Hospital
txn_2532163,user_9,2023-07-11,Entertainment,-334.41,Transfer,Local Grocery,Entertainment payment at Local Grocery
txn_6306167,user_10,2023-10-18,Utilities,-267.25,Debit Card,Landlord,Utilities payment at Landlord
txn_3459547,user_18,2023-11-22,Interest,2957.53,Transfer,Uber,Interest payment at Uber
txn_2413535,user_17,2024-12-22,Transport,-281.39,Debit Card,Uber,Transport payment at Uber
txn_2181717,user_10,2023-06-22,Utilities,-187.32,Cash,Local Grocery,Utilities payment at Local Grocery
txn_9863098,user_1,2023-12-06,Groceries,-489.47,Debit Card,Starbucks,Groceries payment at Starbucks
txn_6445643,user_2,2024-07-15,Transport,-33.44,Cash,Landlord,Transport payment at Landlord
txn_4946004,user_15,2023-11-15,Dining,-376.74,Transfer,Local Grocery,Dining payment at Local Grocery
txn_3130114,user_5,2023-10-18,Dining,-414.51,Cash,Netflix,Dining payment at Netflix
txn_8447664,user_19,2024-05-02,Dining,-178.06,Cash,Walmart,Dining payment at Walmart
txn_5473598,user_13,2024-02-23,Healthcare,-381.66,Cash,Starbucks,Healthcare payment at Starbucks
txn_5544961,user_17,2023-04-05,Healthcare,-188.38,Cash,Amazon,Healthcare payment at Amazon
txn_4734801,user_5,2024-06-02,Bonus,1318.78,Transfer,Netflix,Bonus payment at Netflix
txn_4747603,user_7,2024-10-08,Dining,-403.63,Debit Card,Electric Company,Dining payment at Electric Company
txn_1619224,user_20,2024-08-24,Groceries,-410.4,Transfer,Hospital,Groceries payment at Hospital
txn_5407855,user_3,2024-09-03,Salary,1920.02,Debit Card,Local Grocery,Salary payment at Local Grocery
txn_1753393,user_1,2024-09-27,Entertainment,-109.96,Debit Card,Uber,Entertainment payment at Uber
txn_9197817,user_15,2023-02-21,Entertainment,-432.25,Transfer,Amazon,Entertainment payment at Amazon
txn_6280177,user_4,2024-07-27,Savings Transfer,-254.92,Credit Card,School,Savings Transfer payment at School
txn_7700788,user_4,2023-09-12,Salary,4737.55,Credit Card,School,Salary payment at School
txn_3696315,user_13,2024-01-14,Salary,3265.62,Debit Card,Netflix,Salary payment at Netflix
txn_9697183,user_7,2024-03-03,Rent,-75.78,Credit Card,Netflix,Rent payment at Netflix
txn_9308909,user_19,2023-03-26,Utilities,-59.57,Transfer,Starbucks,Utilities payment at Starbucks
txn_2402411,user_20,2024-09-08,Savings Transfer,-468.98,Transfer,Amazon,Savings Transfer payment at Amazon
txn_5699651,user_17,2024-01-16,Utilities,-108.36,Credit Card,Local Grocery,Utilities payment at Local Grocery
txn_8036379,user_4,2024-06-10,Entertainment,-212.48,Transfer,Uber,Entertainment payment at Uber
txn_9340874,user_5,2024-07-07,Interest,2162.19,Credit Card,Local Grocery,Interest payment at Local Grocery
txn_2849951,user_10,2024-04-07,Rent,-428.2,Cash,School,Rent payment at School
txn_7895854,user_13,2023-12-04,Savings Transfer,-339.51,Debit Card,Uber,Savings Transfer payment at Uber
txn_9964654,user_19,2023-07-31,Utilities,-395.39,Debit Card,Hospital,Utilities payment at Hospital
txn_2878563,user_4,2023-03-30,Groceries,-187.31,Credit Card,Starbucks,Groceries payment at Starbucks
txn_6382841,user_10,2024-12-24,Education,-293.61,Transfer,Hospital,Education payment at Hospital
txn_5974272,user_13,2024-05-23,Salary,3299.29,Debit Card,Netflix,Salary payment at Netflix
txn_7211776,user_1,2023-07-07,Utilities,-165.78,Transfer,Local Grocery,Utilities payment at Local Grocery
txn_3930652,user_19,2023-03-03,Utilities,-492.73,Credit Card,Netflix,Utilities payment at Netflix
txn_8583371,user_2,2024-07-10,Education,-48.65,Transfer,Local Grocery,Education payment at Local Grocery
txn_3240855,user_15,2023-06-25,Utilities,-42.01,Credit Card,Netflix,Utilities payment at Netflix
txn_4630920,user_18,2024-07-16,Transport,-497.08,Credit Card,Hospital,Transport payment at Hospital
txn_2149693,user_3,2023-01-04,Education,-7.39,Transfer,Uber,Education payment at Uber
txn_9026801,user_9,2023-02-15,Rent,-487.59,Transfer,Uber,Rent payment at Uber
txn_6200067,user_1,2023-12-24,Savings Transfer,-264.27,Cash,Hospital,Savings Transfer payment at Hospital
txn_9471586,user_9,2023-05-12,Healthcare,-340.97,Debit Card,Hospital,Healthcare payment at Hospital
txn_7242794,user_20,2023-11-11,Education,-414.62,Credit Card,Amazon,Education payment at Amazon
txn_1277135,user_14,2024-02-04,Dining,-485.32,Credit Card,Landlord,Dining payment at Landlord
txn_1138163,user_7,2024-04-10,Savings Transfer,-144.59,Credit Card,Amazon,Savings Transfer payment at Amazon
txn_1637597,user_6,2023-01-07,Savings Transfer,-158.7,Cash,Walmart,Savings Transfer payment at Walmart
txn_6802260,user_7,2024-04-25,Groceries,-318.52,Cash,Landlord,Groceries payment at Landlord
txn_4750763,user_18,2023-03-31,Savings Transfer,-425.68,Credit Card,Starbucks,Savings Transfer payment at Starbucks
txn_2544757,user_15,2023-04-25,Utilities,-244.83,Cash,Hospital,Utilities payment at Hospital
txn_3835677,user_5,2024-05-01,Entertainment,-194.13,Debit Card,Landlord,Entertainment payment at Landlord
txn_3710190,user_9,2023-03-28,Groceries,-420.76,Transfer,Starbucks,Groceries payment at Starbucks
txn_1026328,user_12,2024-03-25,Utilities,-343.88,Credit Card,Netflix,Utilities payment at Netflix
txn_1592389,user_10,2023-01-17,Groceries,-446.88,Cash,Local Grocery,Groceries payment at Local Grocery
txn_3929802,user_12,2024-10-06,Entertainment,-354.81,Transfer,Netflix,Entertainment payment at Netflix
txn_1674452,user_13,2024-06-09,Savings Transfer,-220.62,Cash,Landlord,Savings Transfer payment at Landlord
txn_7787337,user_11,2024-12-16,Education,-34.66,Debit Card,Local Grocery,Education payment at Local Grocery
txn_6814719,user_9,2023-02-28,Groceries,-425.15,Debit Card,Walmart,Groceries payment at Walmart
